ZCTA,Total,Total Male%,Total Female%,Male: Under 5%,Male: 5 to 17%,Male: 18 to 39%,Male: 40 to 59%,Male: 60 and Over%,Female: Under 5%,Female: 5 to 17%,Female: 18 to 39%,Female: 40 to 59%,Female: 60 and Over%
91046,26966,0.490877401,0.509122599,0.025254024,0.057850627,0.154268338,0.140955277,0.112549136,0.020173552,0.0661203,0.133093525,0.149484536,0.140250686
91101,158,0.575949367,0.424050633,0,0,0,0,0.575949367,0,0,0,0,0.424050633
91103,21395,0.452442159,0.547557841,0.028417855,0.034681,0.213694789,0.111427904,0.064220612,0.031175508,0.032530965,0.24360832,0.121149801,0.119093246
91104,27659,0.475179869,0.524820131,0.031924509,0.081528616,0.146317654,0.127300336,0.088108753,0.027152102,0.079503959,0.156874797,0.13905058,0.122238693
91105,37874,0.473966309,0.526033691,0.040133073,0.068094207,0.12998363,0.150736653,0.085018746,0.033373818,0.070021651,0.150129376,0.148756403,0.123752442
91106,12617,0.48505984,0.51494016,0.027898867,0.060711738,0.115875406,0.126099707,0.154474122,0.027502576,0.049457082,0.107315527,0.139969882,0.190695094
91107,25543,0.497788044,0.502211956,0.040989704,0.050581373,0.217045766,0.114904279,0.074266922,0.035430451,0.037975179,0.205418314,0.119249892,0.10413812
91108,32503,0.490600868,0.509399132,0.031997046,0.060363659,0.143248316,0.143032951,0.111958896,0.030458727,0.057256253,0.141125435,0.148017106,0.132541612
91201,13375,0.488971963,0.511028037,0.018018692,0.101757009,0.089719626,0.140934579,0.138542056,0.016747664,0.088523364,0.071327103,0.176897196,0.15753271
91202,23281,0.4583566,0.5416434,0.01752502,0.054379107,0.137279326,0.141574675,0.107598471,0.025256647,0.070443709,0.154976161,0.150981487,0.139985396
91203,23345,0.465153138,0.534846862,0.024887556,0.056457486,0.138230885,0.128721354,0.116855858,0.01773399,0.053973013,0.163289784,0.140458342,0.159391733
91204,15410,0.48092148,0.51907852,0.026411421,0.07293965,0.175924724,0.124594419,0.081051265,0.023750811,0.051914341,0.188838417,0.134782609,0.119792343
91205,18723,0.485178657,0.514821343,0.02403461,0.067991241,0.17064573,0.130588047,0.09191903,0.032420018,0.055867115,0.17721519,0.123110613,0.126208407
91206,37638,0.463680323,0.536319677,0.014506616,0.060895903,0.154471545,0.126946171,0.106860088,0.033290823,0.050852861,0.167463733,0.140576014,0.144136245
91207,34739,0.464377213,0.535622787,0.034053945,0.059759924,0.138230807,0.129307119,0.103025418,0.032816143,0.055614727,0.151760269,0.142951726,0.152479922
91208,11031,0.474118394,0.525881606,0.024657783,0.07478923,0.137158916,0.130631856,0.106880609,0.025654972,0.063094914,0.109962832,0.18620252,0.140966368
91210,15860,0.474274905,0.525725095,0.023770492,0.077868852,0.106809584,0.160970996,0.104854981,0.018474149,0.08738966,0.127238335,0.162168979,0.130453972
91214,529,0.582230624,0.417769376,0.051039698,0.11342155,0.255198488,0.162570888,0,0,0.092627599,0.217391304,0.09073724,0.017013233
91301,30787,0.477052002,0.522947998,0.017799721,0.103712606,0.102380875,0.14957612,0.103582681,0.020463183,0.087569429,0.117484653,0.170916296,0.126514438
91302,26334,0.490962254,0.509037746,0.024948735,0.079744817,0.120452647,0.14486975,0.120946305,0.020239994,0.093681173,0.117110959,0.158502316,0.119503304
91303,26712,0.484426475,0.515573525,0.013327344,0.099468404,0.113020365,0.128743636,0.129866727,0.017108416,0.105383348,0.102837676,0.160302486,0.129941599
91304,31586,0.503577534,0.496422466,0.034002406,0.079592224,0.220129171,0.122395998,0.047457734,0.03995441,0.076901159,0.192870259,0.122174381,0.064522257
91306,54361,0.494913633,0.505086367,0.027004654,0.076838174,0.16101617,0.138775961,0.091278674,0.034270893,0.077629183,0.14368757,0.142418278,0.107080444
91307,49678,0.497503925,0.502496075,0.029892508,0.08212891,0.178952454,0.124723218,0.081806836,0.032610008,0.072265389,0.152743669,0.142074963,0.102802045
91311,26341,0.489578983,0.510421017,0.027941232,0.087126533,0.107816712,0.165483467,0.10121104,0.021335561,0.079799552,0.113207547,0.161876922,0.134201435
91316,40839,0.496804525,0.503195475,0.024388452,0.067949754,0.149122163,0.137074855,0.118269301,0.022796836,0.064056417,0.132985626,0.140380519,0.142976077
91320,30499,0.463490606,0.536509394,0.025738549,0.073248303,0.13197154,0.13823404,0.094298174,0.034689662,0.071805633,0.141742352,0.146037575,0.142234172
91321,44968,0.49648639,0.50351361,0.029821206,0.09511208,0.120263298,0.146548657,0.104741149,0.02875378,0.093666607,0.108855186,0.15829034,0.113947696
91324,34014,0.496736638,0.503263362,0.035544188,0.095284295,0.158758158,0.132033868,0.075116129,0.028311872,0.087316987,0.149732463,0.130358088,0.107543952
91325,29670,0.537883384,0.462116616,0.03016515,0.070138187,0.206437479,0.122817661,0.108324907,0.019716886,0.052949107,0.140680822,0.126255477,0.122514324
91326,34575,0.480520607,0.519479393,0.013535792,0.072885033,0.173680405,0.136804049,0.083615329,0.028691251,0.070571222,0.17813449,0.136341287,0.105741142
91330,36339,0.496628966,0.503371034,0.024051295,0.082418338,0.099755084,0.152811029,0.137593219,0.021326949,0.071163213,0.105423925,0.155507857,0.149949091
91331,3257,0.383788763,0.616211237,0,0.004912496,0.376727049,0.002149217,0,0,0.021492171,0.592876881,0.001842186,0
91335,105458,0.500303438,0.499696562,0.026124144,0.09122115,0.184907736,0.128231144,0.069819265,0.02913008,0.10160443,0.164757534,0.122740807,0.081463711
91340,81824,0.491102855,0.508897145,0.031396656,0.088837016,0.159170903,0.133970473,0.077727806,0.025970375,0.077471158,0.157863219,0.141804361,0.105788033
91342,36156,0.491785596,0.508214404,0.033161854,0.095087952,0.159143711,0.132564443,0.071827636,0.038748755,0.09658148,0.165505034,0.118956743,0.088422392
91343,94595,0.496315873,0.503684127,0.033606427,0.097299012,0.155420477,0.128294307,0.08169565,0.037094984,0.083693641,0.157397325,0.130176014,0.095322163
91344,66743,0.483781071,0.516218929,0.039105225,0.090346553,0.15953733,0.13072532,0.064066644,0.036962678,0.095171029,0.164706411,0.133527111,0.0858517
91345,53613,0.503646504,0.496353496,0.028575159,0.078805514,0.138100834,0.143994927,0.114170071,0.02288624,0.068285677,0.128159215,0.148322235,0.128700129
91350,19145,0.50415252,0.49584748,0.0324889,0.069731,0.171115174,0.133194045,0.0976234,0.025803082,0.080647689,0.143275007,0.130843562,0.115278141
91351,36173,0.503386504,0.496613496,0.032593371,0.105271888,0.132087469,0.152019462,0.081414315,0.033699168,0.091283554,0.130318193,0.148480911,0.09283167
91352,32711,0.501543823,0.498456177,0.03680719,0.087921494,0.159609917,0.140014063,0.077191159,0.026474275,0.092690532,0.14313228,0.14194002,0.09421907
91354,47076,0.493223723,0.506776277,0.028145977,0.085266378,0.171658595,0.12632764,0.081825134,0.025257031,0.089599796,0.154346164,0.140772368,0.096800918
91355,32544,0.487463127,0.512536873,0.037149705,0.111971485,0.116734267,0.152992871,0.068614798,0.034476401,0.108130531,0.131422075,0.153761062,0.084746804
91356,30526,0.508648365,0.491351635,0.037083142,0.08310948,0.145351504,0.139356614,0.103747625,0.020277796,0.074723187,0.134082422,0.142796305,0.119471926
91360,29822,0.485648179,0.514351821,0.023070217,0.077426061,0.138387767,0.126886191,0.119877942,0.02531688,0.059620414,0.1319831,0.146334921,0.151096506
91361,43121,0.494329909,0.505670091,0.025532803,0.080355279,0.135687948,0.134876278,0.1178776,0.021080216,0.06996591,0.125275388,0.143364022,0.145984555
91362,20258,0.47497285,0.52502715,0.019893375,0.067528877,0.099417514,0.138217001,0.149916083,0.020337644,0.072613289,0.095813999,0.147645375,0.188616843
91364,36604,0.483471752,0.516528248,0.022046771,0.090181401,0.108895203,0.139219757,0.12312862,0.029641569,0.065074855,0.112883838,0.154873784,0.154054202
91367,27971,0.494261914,0.505738086,0.042973079,0.064459619,0.126130635,0.140037896,0.120660684,0.026563226,0.069965321,0.122555504,0.150405777,0.136248257
91371,45970,0.472547313,0.527452687,0.025386121,0.061387862,0.159691103,0.128975419,0.097106809,0.030563411,0.061714161,0.157907331,0.146943659,0.130324124
91377,0,0,0,0,0,0,0,0,0,0,0,0,0
91381,13853,0.489785606,0.510214394,0.027069949,0.105969826,0.090738468,0.155706345,0.110301018,0.034866094,0.082220458,0.09528622,0.182054429,0.115787194
91384,19390,0.497730789,0.502269211,0.026714801,0.102784941,0.11490459,0.187674059,0.065652398,0.023156266,0.111191336,0.107942238,0.178236204,0.081743167
91387,29212,0.589757634,0.410242366,0.030809256,0.085855128,0.242263453,0.163117897,0.067711899,0.023106942,0.077433931,0.109201698,0.134910311,0.065589484
91390,42034,0.493077033,0.506922967,0.045629728,0.095256221,0.152257696,0.132321454,0.067611933,0.0466765,0.088618737,0.154113337,0.137840796,0.079673598
91401,19168,0.524259182,0.475740818,0.025146077,0.09375,0.135694908,0.1673101,0.102358097,0.024520033,0.093645659,0.110757513,0.160893155,0.085924457
91402,39755,0.490479185,0.509520815,0.02646208,0.074330273,0.184253553,0.123431015,0.082002264,0.033480065,0.071437555,0.167827946,0.132084015,0.104691234
91403,72059,0.495593888,0.504406112,0.037843989,0.09585201,0.176299976,0.12642418,0.059173733,0.030724823,0.08937121,0.169583258,0.12647969,0.088247131
91405,25156,0.495269518,0.504730482,0.025838766,0.052989346,0.179559548,0.14326602,0.093615837,0.030012721,0.04305136,0.17999682,0.136547941,0.115121641
91406,55506,0.484938565,0.515061435,0.025312579,0.091990055,0.170702266,0.13432782,0.062605844,0.038554391,0.081522718,0.177530357,0.132490181,0.084963788
91411,54890,0.505793405,0.494206595,0.034742212,0.082237202,0.170486427,0.145217708,0.073109856,0.035033704,0.082911277,0.1567863,0.134669339,0.084805976
91423,26111,0.492129754,0.507870246,0.04170656,0.077170541,0.174102869,0.133430355,0.065719429,0.027957566,0.09103443,0.18421355,0.125272874,0.079391827
91436,33172,0.480405161,0.519594839,0.031050283,0.056644158,0.164234897,0.141836489,0.086639334,0.031050283,0.048956952,0.183920174,0.149885446,0.105781985
91501,15292,0.476327491,0.523672509,0.018048653,0.092989799,0.097763536,0.144585404,0.122940099,0.020533612,0.08553492,0.103648967,0.158710437,0.155244572
91502,20511,0.483886695,0.516113305,0.02715616,0.063234362,0.165033397,0.120910731,0.107552045,0.013602457,0.060211594,0.160352981,0.139632392,0.14231388
91504,10708,0.457695181,0.542304819,0.01690325,0.053231229,0.189671274,0.113373179,0.08451625,0.020918939,0.046040344,0.222076952,0.115894658,0.137373926
91505,26749,0.496168081,0.503831919,0.041908109,0.071105462,0.15966952,0.132042319,0.091442671,0.031440428,0.06463793,0.15394968,0.148977532,0.104826349
91506,30902,0.484272863,0.515727137,0.034269627,0.057795612,0.156753608,0.154100058,0.081353958,0.028833085,0.061614135,0.168306258,0.145136237,0.111837422
91601,18591,0.460975741,0.539024259,0.024581787,0.060244204,0.121725566,0.156312194,0.09811199,0.024689366,0.070249045,0.155612931,0.164273035,0.124199882
91602,36841,0.517249803,0.482750197,0.018213404,0.044081322,0.262479303,0.127412394,0.06506338,0.018946283,0.043891317,0.231454086,0.104448848,0.084009663
91604,19672,0.484902399,0.515097601,0.018503457,0.036651078,0.178731192,0.149145994,0.101870679,0.029076861,0.045089467,0.207401383,0.147315982,0.086213908
91605,32910,0.491127317,0.508872683,0.024886053,0.063354603,0.158492859,0.145123063,0.099270738,0.024521422,0.060285627,0.163688848,0.154360377,0.106016408
91606,53113,0.50208047,0.49791953,0.023252311,0.086287726,0.194152091,0.132585243,0.065803099,0.025398678,0.078888408,0.160299738,0.137593433,0.095739273
91607,44295,0.508070888,0.491929112,0.029326109,0.086127102,0.178756067,0.141325206,0.072536404,0.023298341,0.07095609,0.164962185,0.13313015,0.099582346
91608,30611,0.486165104,0.513834896,0.031589951,0.049459345,0.181895397,0.11992421,0.103296201,0.02900918,0.049165333,0.179673973,0.130345301,0.125641109
91701,21,0.523809524,0.476190476,0,0,0.523809524,0,0,0,0,0.476190476,0,0
91702,39461,0.502445452,0.497554548,0.02970021,0.088543119,0.141354755,0.136666582,0.106180786,0.020754669,0.071488305,0.126428626,0.156128836,0.122754112
91706,62066,0.484452035,0.515547965,0.032852125,0.075049141,0.193664808,0.121064673,0.061821287,0.030080882,0.077788161,0.205426481,0.1174395,0.084812941
91708,76930,0.503899649,0.496100351,0.02966333,0.089119979,0.172364487,0.132029117,0.080722735,0.034511894,0.083595476,0.156713896,0.125646692,0.095632393
91709,4009,0.279870292,0.720129708,0.030431529,0.071838364,0.110002494,0.057620354,0.009977551,0.023197805,0.065602395,0.353704166,0.21776004,0.059865303
91710,80701,0.486747376,0.513252624,0.027124819,0.088388,0.147606597,0.142117198,0.081510762,0.032267258,0.079614875,0.145301793,0.157532125,0.098536573
91711,91773,0.572139954,0.427860046,0.02996524,0.078977477,0.195220817,0.168480926,0.099495494,0.026271343,0.067645168,0.136695978,0.117387467,0.07986009
91722,36777,0.476085597,0.523914403,0.018952062,0.071348941,0.155287272,0.120646056,0.109851266,0.027897871,0.067895696,0.153873345,0.137395655,0.136851837
91723,34631,0.486673789,0.513326211,0.024544483,0.090525829,0.155554272,0.133002223,0.083046981,0.027749704,0.085819064,0.151656031,0.142155872,0.10594554
91724,18521,0.482425355,0.517574645,0.036445116,0.084984612,0.177906161,0.117704228,0.065385238,0.028994115,0.08865612,0.149128017,0.141299066,0.109497327
91730,26717,0.496313209,0.503686791,0.029569188,0.083654602,0.145787326,0.139761201,0.097540892,0.028146873,0.076430737,0.129542988,0.150915148,0.118651046
91731,72407,0.484925491,0.515074509,0.046307677,0.079108373,0.182219951,0.118593506,0.058695982,0.034775643,0.080337536,0.175894596,0.13501457,0.089052163
91732,30222,0.501621335,0.498378665,0.037588512,0.095327907,0.162729138,0.114783932,0.091191847,0.029812719,0.078221163,0.156078354,0.124147972,0.110118457
91733,62905,0.495095779,0.504904221,0.029536603,0.0807408,0.174199189,0.133216755,0.077402432,0.023368572,0.093998887,0.151434703,0.13741356,0.098688499
91737,45365,0.502986884,0.497013116,0.033858702,0.0925383,0.164752563,0.128204563,0.083632757,0.031522099,0.086895184,0.155053455,0.130342775,0.093199603
91739,25154,0.491611672,0.508388328,0.03478572,0.098711934,0.128369245,0.135286634,0.094458138,0.01828735,0.086864912,0.126858551,0.160054067,0.116323448
91740,39875,0.499034483,0.500965517,0.027410658,0.096326019,0.164163009,0.130407524,0.080727273,0.040526646,0.093467085,0.148865204,0.139962382,0.078144201
91741,25877,0.488773815,0.511226185,0.036982649,0.074119875,0.14310005,0.133323028,0.101248213,0.026510028,0.083278587,0.127410442,0.15241334,0.121613788
91744,26794,0.482720012,0.517279988,0.024707024,0.099947749,0.118981862,0.123087258,0.115996119,0.03317907,0.076211092,0.130029111,0.154176308,0.123684407
91745,85421,0.502171597,0.497828403,0.029337048,0.089310591,0.176502265,0.128247152,0.07877454,0.027487386,0.091534868,0.150700647,0.127661816,0.100443685
91746,55202,0.505017934,0.494982066,0.027100467,0.077316039,0.146588892,0.136553023,0.117459512,0.025144017,0.062932502,0.125303431,0.140502156,0.14109996
91748,29709,0.488505167,0.511494833,0.031135346,0.078191794,0.161196944,0.132249487,0.085731596,0.030832408,0.081456798,0.168299169,0.126022417,0.104884042
91750,47079,0.493319739,0.506680261,0.041228573,0.062575671,0.14913231,0.12464156,0.115741626,0.03092674,0.055353767,0.146965738,0.135601861,0.137832154
91752,34129,0.483987225,0.516012775,0.023997187,0.083682499,0.1133054,0.131706174,0.131295965,0.025872425,0.076093645,0.117143778,0.140701456,0.156201471
91754,35694,0.500392223,0.499607777,0.045021572,0.09035132,0.163781028,0.121364935,0.079873368,0.030173138,0.102678321,0.165742142,0.117302628,0.083711548
91755,33636,0.47098347,0.52901653,0.025865144,0.070073731,0.131436556,0.123260792,0.120347247,0.018224521,0.072154834,0.138155548,0.141396123,0.159085504
91759,26803,0.492444876,0.507555124,0.029511622,0.061858747,0.137447301,0.126254524,0.137372682,0.009924262,0.054881916,0.126179905,0.152781405,0.163787636
91761,307,0.475570033,0.524429967,0.006514658,0.068403909,0.114006515,0.114006515,0.172638436,0.013029316,0.016286645,0.149837134,0.120521173,0.2247557
91762,61425,0.490614571,0.509385429,0.03037851,0.096280016,0.17015873,0.12958893,0.064208384,0.031762312,0.093024013,0.171851852,0.138184778,0.074562475
91763,61718,0.48723225,0.51276775,0.040814673,0.091756052,0.171165624,0.120094624,0.063401277,0.037719952,0.097589034,0.1680547,0.117372566,0.092031498
91764,38863,0.490132002,0.509867998,0.028072974,0.100043743,0.176208733,0.116872089,0.068934462,0.029513934,0.1001724,0.175539716,0.118493168,0.086148779
91765,56677,0.493533532,0.506466468,0.029729873,0.102422499,0.184519294,0.119201793,0.057660074,0.032588175,0.102404856,0.177091236,0.123083438,0.071298763
91766,46593,0.485759663,0.514240337,0.03212929,0.075955616,0.134676883,0.134955895,0.108041981,0.022535574,0.067606722,0.133303286,0.159380164,0.13141459
91767,72348,0.505680876,0.494319124,0.038176591,0.097597722,0.18301819,0.119367502,0.067520871,0.031182617,0.092151822,0.165533256,0.123182396,0.082269033
91768,50606,0.487096392,0.512903608,0.040390468,0.088349208,0.16391337,0.124392365,0.070050982,0.036734775,0.085029443,0.174208592,0.118977987,0.097952812
91770,35191,0.48549345,0.51450655,0.03844733,0.079452133,0.194652042,0.111534199,0.061407746,0.033531301,0.077491404,0.204370436,0.115512489,0.083600921
91773,62703,0.493086455,0.506913545,0.026888666,0.072548363,0.140918297,0.139770027,0.112961102,0.032135623,0.060762643,0.139977354,0.141189417,0.132848508
91775,34007,0.464669039,0.535330961,0.022701209,0.072690917,0.134619343,0.125268327,0.109389243,0.022230717,0.092128091,0.142088394,0.130179081,0.148704678
91776,25004,0.486522156,0.513477844,0.037034075,0.069548872,0.132098864,0.140057591,0.107782755,0.033194689,0.076027836,0.119780835,0.14837626,0.136098224
