ZCTA,Total Population,insurance_access,ARTHRITIS_CrudePrev,DRINKING,BPHIGH_CrudePrev,CANCER_CrudePrev,CASTHMA_CrudePrev,CHD_CrudePrev,COPD_CrudePrev,HIGHCHOL_CrudePrev,CSMOKING_CrudePrev,DIABETES_CrudePrev,OBESITY_CrudePrev,STROKE_CrudePrev,Total_Population_18plus,Less than high school graduate,High school graduate,Some college or associate's degree,Bachelor's degree or higher,Employed_16_above,All_death,Heart_death,Income,Total Male%,Total Female%,Male: Under 5%,Male: 5 to 17%,Male: 18 to 39%,Male: 40 to 59%,Male: 60 and Over%,Female: Under 5%,Female: 5 to 17%,Female: 18 to 39%,Female: 40 to 59%,Female: 60 and Over%,OSM_healthcare_poi,zip_level_facilities,zip_level_facilities_filtered,county_level_facilities,county_level_facilities_filtered,county_name,Population of one race,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some Other Race alone,Two or More Races
90044,89779,0.294,0.188,0.155,0.318,0.040999999999999995,0.102,0.055,0.062,0.264,0.174,0.142,0.368,0.042,70030,0.26863743191614964,0.23342875282638478,0.22068635204223705,0.0572739727553214,0.8155025117232315,621.0,164.0,35981.0,0.48374861,0.51625139,0.030933229,0.071937741,0.166742964,0.119765439,0.094369237,0.018725612,0.072853312,0.137226691,0.151309049,0.136136725,2.0,9.0,6.0,6130.0,1247.0,Los Angeles,0.9602802437095534,0.2242729368783345,0.374876084607759,0.0074182158411209,0.00376480023168,0.0009022154401363,0.3490459907105225,0.0397197562904465
90046,48581,0.084,0.168,0.215,0.22699999999999998,0.059000000000000004,0.07400000000000001,0.04,0.037000000000000005,0.254,0.096,0.062,0.23199999999999998,0.022000000000000002,46975,0.030526337457030525,0.11121631913711122,0.23844712953623845,0.5867520223955868,0.974949054156975,348.0,100.0,72266.0,0.473019942,0.526980058,0.021717159,0.0511746,0.206152784,0.114378682,0.079596717,0.022801785,0.061453891,0.206843,0.127196983,0.108684399,,9.0,0.0,6130.0,1247.0,Los Angeles,0.9626808834729628,0.83997859245384,0.0351577777320351,0.0032934686400032,0.0543834009180543,0.0008645355180008,0.029003108211029,0.0373191165270373
90047,48606,0.196,0.223,0.147,0.371,0.055,0.102,0.057,0.06,0.281,0.145,0.14800000000000002,0.35600000000000004,0.049,40246,0.16716043286837015,0.22690614327449285,0.3153314405628935,0.11860675636752664,0.8524873472410813,480.0,117.0,52605.0,0.544911591,0.455088409,0.016836935,0.021925344,0.248388998,0.165756385,0.092003929,0.012475442,0.025874263,0.212946955,0.112652259,0.091139489,,8.0,7.0,6130.0,1247.0,Los Angeles,0.9659301320824588,0.1179689750236596,0.6566061803069579,0.0045879109574949,0.0053491338517878,0.0011109739538328,0.1803069579887256,0.034069867917541
90048,21397,0.073,0.17600000000000002,0.203,0.22899999999999998,0.067,0.073,0.04,0.035,0.262,0.084,0.06,0.215,0.022000000000000002,19494,0.036220030845445624,0.07248679721456279,0.18745618544655793,0.6148992849464878,0.9158293218675515,178.0,52.0,100586.0,0.446110755,0.553889245,0.032405516,0.071113186,0.148392367,0.114780883,0.079418801,0.034370076,0.079282644,0.157028651,0.145785921,0.137421953,4.0,16.0,5.0,6130.0,1247.0,Los Angeles,0.9626583165864372,0.8402112445669954,0.0304715614338458,0.001729214375847,0.0734215076879936,0.0007010328550731,0.0161237556666822,0.0373416834135626
90049,35482,0.062,0.18899999999999997,0.18899999999999997,0.24100000000000002,0.07400000000000001,0.071,0.042,0.035,0.289,0.07,0.063,0.204,0.022000000000000002,29809,0.023138492756890817,0.04777070063694268,0.13713995828870976,0.6320669635308044,0.864917422918663,269.0,65.0,129688.0,0.452464051,0.547535949,0.022011262,0.022709293,0.194611196,0.134254735,0.078877565,0.02294197,0.025175671,0.253059705,0.119084183,0.127274419,,3.0,0.0,6130.0,1247.0,Los Angeles,0.9605997407136012,0.8416661969449298,0.014486218364241,0.0013527986021081,0.0866918437517614,0.0007609492136858,0.015641733836875,0.0394002592863987
90056,7827,0.079,0.237,0.13699999999999998,0.381,0.077,0.087,0.053,0.042,0.311,0.079,0.124,0.297,0.040999999999999995,6255,0.03487926408585665,0.09620544269835186,0.2601252076146672,0.40794685064520253,0.8340360291299348,91.0,21.0,92656.0,0.459333297,0.540666703,0.030287221,0.065654347,0.129441485,0.120654621,0.113295623,0.022681092,0.062853534,0.176149157,0.140562359,0.138420561,,1.0,1.0,6130.0,1247.0,Los Angeles,0.947489459563051,0.1341510157148332,0.757761594480644,0.0025552574421873,0.032579532387888,0.000383288616328,0.0200587709211703,0.052510540436949
90057,44998,0.318,0.154,0.158,0.264,0.037000000000000005,0.08,0.052000000000000005,0.052000000000000005,0.268,0.157,0.125,0.293,0.032,38920,0.3581492510778257,0.17187430552469,0.17216320725365572,0.16274056624738878,0.8911729410196009,271.0,64.0,37700.0,0.387370898,0.612629102,0.008628579,0.069551575,0.057262387,0.136096222,0.115832135,0.026670153,0.077395738,0.138057262,0.149431298,0.22107465,4.0,38.0,15.0,6130.0,1247.0,Los Angeles,0.9469087515000668,0.2872127650117783,0.0463798391039601,0.0160451575625583,0.1998088803946842,0.0022000977821236,0.395262011644962,0.0530912484999333
90058,3223,0.35700000000000004,0.172,0.153,0.28,0.036000000000000004,0.096,0.055,0.062,0.254,0.177,0.14400000000000002,0.35200000000000004,0.036000000000000004,1601,0.2516289171579274,0.13744958113558797,0.08470369221222464,0.02295997517840521,0.52621780949426,16.0,,21964.0,0.545162705,0.454837295,0.033896953,0.085619716,0.234208008,0.126236242,0.065201787,0.031982772,0.072459722,0.16093077,0.106356676,0.083107354,,1.0,0.0,6130.0,1247.0,Los Angeles,0.9562519391870928,0.3565001551349674,0.0930809804529941,0.0254421346571517,0.0440583307477505,0.0,0.4371703381942289,0.0437480608129072
90059,40952,0.303,0.175,0.16,0.299,0.038,0.102,0.05,0.057999999999999996,0.255,0.17300000000000001,0.132,0.359,0.038,30333,0.27473627661652666,0.21112521976948623,0.20550888845477633,0.04932604024223481,0.780767728071889,240.0,58.0,44838.0,0.418690213,0.581309787,0.023546726,0.149742458,0.1401766,0.079838116,0.025386313,0.05334805,0.184326711,0.157836645,0.164091244,0.021707138,,10.0,5.0,6130.0,1247.0,Los Angeles,0.964177573744872,0.2173276030474702,0.3430113303379566,0.0066907599140457,0.002832584489158,0.0015628052353975,0.3927524907208439,0.0358224262551279
90061,26872,0.292,0.185,0.159,0.313,0.042,0.1,0.054000000000000006,0.06,0.257,0.16699999999999998,0.13699999999999998,0.35700000000000004,0.042,20205,0.2970750223280738,0.19153766001786246,0.21118636498958024,0.05209883894016076,0.7864691872581125,197.0,41.0,42500.0,0.474050016,0.525949984,0.05140197,0.128829707,0.152322183,0.091241745,0.050254412,0.043390711,0.119605933,0.18406409,0.118544982,0.060344268,,5.0,1.0,6130.0,1247.0,Los Angeles,0.9635680261982732,0.2156147662994939,0.3731021137243227,0.0063262875855909,0.0035724918130395,0.0016373920809764,0.3633149746948496,0.0364319738017267
90062,32821,0.262,0.185,0.161,0.309,0.044000000000000004,0.095,0.051,0.055,0.266,0.149,0.134,0.342,0.04,27601,0.2813442612961214,0.21921940221199843,0.23890192254958714,0.10148989975930045,0.8710581639803784,215.0,60.0,49443.0,0.475226922,0.524773078,0.039787608,0.096975568,0.162451118,0.116385032,0.059627597,0.044200481,0.094141284,0.178416389,0.127291644,0.080723281,2.0,3.0,1.0,6130.0,1247.0,Los Angeles,0.9551201974345692,0.2119070107553091,0.378416257883672,0.0083787818774565,0.0117912312239115,0.0008531123366137,0.3437738033576064,0.0448798025654306
90063,55758,0.33899999999999997,0.155,0.16699999999999998,0.254,0.04,0.08199999999999999,0.051,0.046,0.27,0.134,0.13,0.32299999999999995,0.028999999999999998,39453,0.30182216004878226,0.16620036586678144,0.17285411958822053,0.06669894902973564,0.7356074464650812,274.0,55.0,48559.0,0.478923043,0.521076957,0.034163047,0.083138434,0.168504288,0.119556744,0.07356053,0.032381111,0.081829825,0.1724858,0.14255485,0.09182537,2.0,,,,,Los Angeles,0.9665877542236092,0.4853832633882133,0.0071379891674737,0.0116754546432798,0.0120700168585673,0.0004483661537357,0.449872664012339,0.0334122457763908
90064,25403,0.083,0.17800000000000002,0.18,0.24,0.066,0.069,0.04,0.035,0.282,0.077,0.071,0.209,0.022000000000000002,20882,0.04649057197968744,0.07384954532929182,0.16505924497106642,0.5366295319450458,0.8419871668700547,181.0,43.0,102117.0,0.492978881,0.507021119,0.035809559,0.09610967,0.180363097,0.116061504,0.06463505,0.036420897,0.100778066,0.16928492,0.117450908,0.083086328,11.0,7.0,1.0,6130.0,1247.0,Los Angeles,0.948943038223832,0.6968861945439515,0.0263748376176042,0.0026768491910404,0.1678935558792268,0.0010235011612801,0.0540880998307286,0.0510569617761681
90065,45527,0.21,0.162,0.16699999999999998,0.253,0.048,0.073,0.045,0.040999999999999995,0.282,0.11199999999999999,0.10800000000000001,0.266,0.026000000000000002,37227,0.18064005974476685,0.15845542205724075,0.20499923122542668,0.2735958881542821,0.8362729808684957,218.0,52.0,67479.0,0.494927676,0.505072324,0.029739634,0.078379942,0.154831244,0.131726133,0.100250723,0.028698168,0.057704918,0.144956606,0.152979749,0.120732883,,16.0,3.0,6130.0,1247.0,Los Angeles,0.9490412282821185,0.4871834296131965,0.0201418938212489,0.0081270454894897,0.1542161794100204,0.0007907395611395,0.2785819403870231,0.0509587717178817
90066,55277,0.124,0.165,0.188,0.235,0.055,0.073,0.04,0.038,0.26899999999999996,0.099,0.077,0.233,0.023,49572,0.10409392694972593,0.10633717459341137,0.2155507715686452,0.47081064457188343,0.9145395010583064,365.0,90.0,83899.0,0.499730957,0.500269043,0.030477174,0.070919696,0.172897699,0.140052948,0.08538344,0.032112955,0.065237511,0.168205592,0.129936936,0.104776049,2.0,8.0,0.0,6130.0,1247.0,Los Angeles,0.9476454945094704,0.6245273802847477,0.0383522984242994,0.0080865459413499,0.1443457495884364,0.0026412431933715,0.1296922770772654,0.0523545054905295
90067,2424,0.06,0.297,0.115,0.37,0.128,0.066,0.083,0.054000000000000006,0.37799999999999995,0.055999999999999994,0.10400000000000001,0.19699999999999998,0.040999999999999995,2237,0.010313531353135313,0.06188118811881188,0.2132838283828383,0.6373762376237624,0.9253300330033003,48.0,17.0,118393.0,0.503743641,0.496256359,0.024219582,0.059543327,0.188601754,0.136461203,0.094917775,0.029391384,0.049013808,0.177446888,0.135092197,0.105312083,8.0,6.0,5.0,6130.0,1247.0,Los Angeles,0.976072607260726,0.8568481848184818,0.0094884488448844,0.0008250825082508,0.1035478547854785,0.0008250825082508,0.0045379537953795,0.0239273927392739
90068,22286,0.078,0.162,0.21600000000000003,0.222,0.055999999999999994,0.073,0.036000000000000004,0.034,0.258,0.09300000000000001,0.061,0.23199999999999998,0.02,18799,0.03087139908462712,0.0702683298932065,0.20254868527326572,0.5398456430045768,0.8486493762900476,134.0,37.0,88535.0,0.460049423,0.539950577,0.026359143,0.02553542,0.059719934,0.083607908,0.264827018,0.014827018,0.011943987,0.099670511,0.105024712,0.308484349,,15.0,0.0,6130.0,1247.0,Los Angeles,0.9572377277214394,0.8097011576774656,0.0456789015525442,0.0029615004935834,0.0670376020820245,0.0007179395135959,0.0311406264022256,0.0427622722785605
90069,20483,0.076,0.166,0.22,0.23,0.06,0.069,0.039,0.035,0.265,0.09,0.061,0.23,0.021,19142,0.011961138505101792,0.10633208026168042,0.20216765122296537,0.6140702045598789,0.9399990235805302,146.0,35.0,93380.0,0.512089892,0.487910108,0.019059359,0.026597762,0.170965295,0.201687844,0.093779632,0.015740565,0.047316518,0.167741324,0.158970226,0.098141475,17.0,4.0,4.0,6130.0,1247.0,Los Angeles,0.9661670653712836,0.8534882585558756,0.0298784357760093,0.0020504808865888,0.0544353854415857,0.0012693453107454,0.0250451594004784,0.0338329346287165
90077,9377,0.057,0.222,0.16699999999999998,0.28300000000000003,0.087,0.07,0.052000000000000005,0.040999999999999995,0.33399999999999996,0.069,0.078,0.21100000000000002,0.027000000000000003,6533,0.027407486402900715,0.06014716860403114,0.0884078063346486,0.5207422416551136,0.712488002559454,72.0,19.0,209531.0,0.900314795,0.099685205,0.0,0.0,0.227701994,0.314795383,0.357817419,0.0,0.0,0.054564533,0.0409234,0.004197272,,1.0,0.0,6130.0,1247.0,Los Angeles,0.9583022288578436,0.8455796096832676,0.0151434360669723,0.0008531513277167,0.0823291031246667,0.0004265756638583,0.0139703529913618,0.0416977711421563
90089,3217,0.174,0.05,0.179,0.11199999999999999,0.006,0.115,0.012,0.032,0.092,0.136,0.023,0.198,0.008,3678,0.0018650917003419335,0.158843643145788,0.9599005284426484,0.022691949020826857,1.17687286291576,0.0,0.0,76437.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,6130.0,1247.0,Los Angeles,0.927883120920112,0.5029530618588747,0.0456947466583773,0.0006216972334473,0.3481504507304943,0.0006216972334473,0.0298414672054709,0.072116879079888
90094,5464,0.07200000000000001,0.115,0.215,0.17,0.04,0.07,0.021,0.021,0.207,0.073,0.044000000000000004,0.19899999999999998,0.013000000000000001,7662,0.010248901903367497,0.016654465592972182,0.2831259150805271,1.0922401171303076,1.4022693997071742,40.0,13.0,155417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,Los Angeles,0.9359443631039532,0.5717423133235725,0.1136530014641288,0.0025622254758418,0.220900439238653,0.0023792093704245,0.0247071742313323,0.0640556368960468
90201,101279,0.358,0.151,0.168,0.249,0.035,0.086,0.048,0.05,0.26,0.154,0.126,0.34,0.027999999999999997,71934,0.30732925878020123,0.1987085180540882,0.16139574837824228,0.04282230274785494,0.7452581482834546,387.0,92.0,44046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15.0,8.0,6130.0,1247.0,Los Angeles,0.9616702376603244,0.5092961028446173,0.0103377797964039,0.0102390426445758,0.0064870308751073,0.000681286347614,0.4246289951520058,0.0383297623396755
90210,21741,0.066,0.233,0.166,0.294,0.08900000000000001,0.07400000000000001,0.057,0.048,0.32799999999999996,0.081,0.083,0.22,0.03,15404,0.034405041166459684,0.08983027459638471,0.13154868681293408,0.45273906444045814,0.7331769467825767,191.0,47.0,147270.0,0.50453587,0.49546413,0.040023537,0.111871721,0.177953219,0.120747315,0.053940077,0.036934242,0.10569313,0.164634924,0.124081793,0.064120041,5.0,24.0,21.0,6130.0,1247.0,Los Angeles,0.9562117657881424,0.8667954555908192,0.0173865047605905,0.0008739248424635,0.0580010119129754,0.0004139643990616,0.0127409042822317,0.0437882342118577
90211,8434,0.07400000000000001,0.195,0.183,0.25,0.071,0.076,0.045,0.040999999999999995,0.29100000000000004,0.086,0.071,0.217,0.025,6530,0.03367322741285274,0.09117856295944984,0.17441308987431822,0.4749822148446763,0.8140858430163623,55.0,17.0,86437.0,0.485658072,0.514341928,0.017810914,0.097235166,0.080666874,0.13482448,0.155120638,0.016257637,0.071140106,0.090245418,0.151392772,0.185305996,2.0,41.0,28.0,6130.0,1247.0,Los Angeles,0.9434432060706665,0.7767370168366137,0.0241878112402181,0.0015413801280531,0.1220061655205122,0.0001185677021579,0.0188522646431112,0.0565567939293336
90212,11555,0.068,0.198,0.183,0.252,0.07200000000000001,0.076,0.045,0.04,0.295,0.084,0.07,0.221,0.024,10598,0.014625703158805712,0.09303331890956296,0.2450887061877975,0.5644309822587624,0.9393336218087408,64.0,19.0,95080.0,0.458660681,0.541339319,0.011223345,0.089537349,0.140915326,0.115101634,0.101883028,0.01858087,0.066342437,0.159745604,0.173088914,0.123581494,3.0,8.0,8.0,6130.0,1247.0,Los Angeles,0.9510168758113372,0.80951968844656,0.0266551276503678,0.0019904803115534,0.1000432713111207,0.0003461704889658,0.0124621376027693,0.0489831241886629
90220,49328,0.263,0.192,0.158,0.322,0.045,0.099,0.054000000000000006,0.059000000000000004,0.268,0.158,0.138,0.353,0.042,37449,0.2445061628284139,0.21863850145961725,0.22431479078819333,0.0717239701589361,0.7950454103146286,351.0,96.0,57074.0,0.487306595,0.512693405,0.043488058,0.085924591,0.125431876,0.113639778,0.118822292,0.010440138,0.064143007,0.159230885,0.153222172,0.125657203,,7.0,4.0,6130.0,1247.0,Los Angeles,0.9656584495621148,0.2297478105741161,0.3977659746999675,0.0074197210509244,0.0055951994810249,0.0088185209211806,0.3163112228349011,0.0343415504378851
90221,53704,0.31,0.162,0.17,0.276,0.037000000000000005,0.094,0.046,0.052000000000000005,0.252,0.157,0.125,0.345,0.034,36920,0.2663861164903918,0.20726575301653508,0.1750893788172203,0.03873082079547147,0.7231491136600625,290.0,80.0,51377.0,0.468315126,0.531684874,0.033095405,0.105382737,0.154325312,0.113751254,0.061760418,0.047598311,0.104890471,0.15729784,0.131965087,0.089933165,,10.0,9.0,6130.0,1247.0,Los Angeles,0.9644346789810816,0.2922314911366006,0.223987040071503,0.0073737524206763,0.0027558468642931,0.0073178906599136,0.4307686578280947,0.0355653210189185
90222,31869,0.29600000000000004,0.175,0.162,0.29600000000000004,0.040999999999999995,0.095,0.051,0.054000000000000006,0.255,0.154,0.131,0.345,0.038,22815,0.2522827826414384,0.23094543286579436,0.17524867426025292,0.05742257366092441,0.7456776177476545,199.0,38.0,49894.0,0.509073673,0.490926327,0.038364804,0.116545426,0.173018883,0.126006036,0.055138523,0.027685343,0.103118712,0.160017799,0.125986689,0.074117784,,5.0,3.0,6130.0,1247.0,Los Angeles,0.970629765602937,0.290564498415388,0.305218237158367,0.0063698264771407,0.0028240609997175,0.0019454642442498,0.3637076783080736,0.0293702343970629
90230,31766,0.126,0.179,0.172,0.257,0.061,0.07400000000000001,0.042,0.039,0.28300000000000003,0.091,0.08800000000000001,0.239,0.025,25969,0.10029591387017565,0.11682301832147579,0.20238619908077818,0.39800415538626205,0.838632500157401,214.0,49.0,85524.0,0.495271084,0.504728916,0.054668675,0.105180723,0.174518072,0.106837349,0.054066265,0.045481928,0.10746988,0.172259036,0.108554217,0.070963855,3.0,22.0,10.0,6130.0,1247.0,Los Angeles,0.9431467606875276,0.5406724170496757,0.1038531763520745,0.0060127180003777,0.1467292073285903,0.0027702575080274,0.1431089844487817,0.0568532393124724
90232,15149,0.10099999999999999,0.16699999999999998,0.188,0.23600000000000002,0.057999999999999996,0.071,0.038,0.035,0.265,0.087,0.075,0.226,0.022000000000000002,12423,0.04614165951547957,0.08891676018219025,0.2227869826391181,0.46220872664862367,0.8364908574823421,98.0,25.0,90467.0,0.472083703,0.527916297,0.026922018,0.084008933,0.138158901,0.123260012,0.099733839,0.029920152,0.064674029,0.148682963,0.15859516,0.126043993,4.0,10.0,4.0,6130.0,1247.0,Los Angeles,0.936365436662486,0.6073668228926001,0.064756749620437,0.0046867780051488,0.1514291372367813,0.0026404383127599,0.1054855105947587,0.063634563337514
90241,42399,0.209,0.163,0.17800000000000002,0.243,0.05,0.07400000000000001,0.044000000000000004,0.040999999999999995,0.267,0.106,0.098,0.275,0.025,33390,0.13851741786362887,0.20019340078775444,0.27469987499705184,0.1741078799028279,0.8169768154909314,256.0,67.0,72715.0,0.494150608,0.505849392,0.034377011,0.107068489,0.133040548,0.127550827,0.092113732,0.026312801,0.08382236,0.147503123,0.143527808,0.1046833,,16.0,8.0,6130.0,1247.0,Los Angeles,0.9598575438099956,0.5735984339253284,0.0320054718271657,0.0072407368098304,0.0665110026179862,0.0017689096440953,0.2787329889855893,0.0401424561900044
90240,25876,0.196,0.16399999999999998,0.17800000000000002,0.242,0.054000000000000006,0.071,0.043,0.039,0.272,0.09699999999999999,0.095,0.257,0.025,19768,0.14986860411191838,0.1867753903230793,0.23886999536249806,0.18843716184881742,0.7930901221208843,171.0,51.0,86383.0,0.477266576,0.522733424,0.01826793,0.065087957,0.155548038,0.147699594,0.090663058,0.017726658,0.058389716,0.175710419,0.153585927,0.117320704,,8.0,2.0,6130.0,1247.0,Los Angeles,0.9623589426495596,0.5917066007110836,0.0254676147781728,0.0068789611995671,0.0865667027361261,0.0019709383212243,0.2497681249033853,0.0376410573504405
90242,43497,0.223,0.154,0.182,0.23600000000000002,0.045,0.076,0.040999999999999995,0.04,0.262,0.11199999999999999,0.09699999999999999,0.281,0.024,32555,0.15235533485067937,0.19987585350713843,0.2561326068464492,0.14007862611214567,0.7757546497459595,260.0,64.0,71233.0,0.500960315,0.499039685,0.03052181,0.088279533,0.169131089,0.131875506,0.081152378,0.031030892,0.07751938,0.152169386,0.141686914,0.096633114,,11.0,4.0,6130.0,1247.0,Los Angeles,0.9570085293238614,0.5431179161781272,0.053176081109042,0.0077016805756718,0.0630848104466974,0.0021840586707129,0.2877439823436099,0.0429914706761385
90245,16654,0.083,0.17300000000000001,0.203,0.228,0.06,0.073,0.037000000000000005,0.036000000000000004,0.27399999999999997,0.091,0.065,0.22899999999999998,0.021,12687,0.02816140266602618,0.10303830911492734,0.2064969376726312,0.42410231776149876,0.7835955326047797,87.0,24.0,109577.0,0.470206586,0.529793414,0.030730313,0.085679487,0.168196936,0.120555582,0.065044269,0.026889024,0.094181852,0.181641448,0.132641589,0.0944395,3.0,1.0,0.0,6130.0,1247.0,Los Angeles,0.9425363276089828,0.7804131139666146,0.0202353788879548,0.0040831031584003,0.0875465353668788,0.0022817341179296,0.0479764621112045,0.0574636723910171
