ZCTA,Total Population,insurance_access,ARTHRITIS_CrudePrev,DRINKING,BPHIGH_CrudePrev,CANCER_CrudePrev,CASTHMA_CrudePrev,CHD_CrudePrev,COPD_CrudePrev,HIGHCHOL_CrudePrev,CSMOKING_CrudePrev,DIABETES_CrudePrev,OBESITY_CrudePrev,STROKE_CrudePrev,Total_Population_18plus,Less than high school graduate,High school graduate,Some college or associate's degree,Bachelor's degree or higher,Employed_16_above,All_death,Heart_death,Income,Total Male%,Total Female%,Male: Under 5%,Male: 5 to 17%,Male: 18 to 39%,Male: 40 to 59%,Male: 60 and Over%,Female: Under 5%,Female: 5 to 17%,Female: 18 to 39%,Female: 40 to 59%,Female: 60 and Over%,OSM_healthcare_poi,zip_level_facilities,zip_level_facilities_filtered,county_level_facilities,county_level_facilities_filtered,county_name,Population of one race,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some Other Race alone,Two or More Races
90059,40952,30.3,17.5,16.0,29.9,3.8,10.2,5.0,5.8,25.5,17.3,13.2,35.9,3.8,30333,11251,8646,8416,2020,31974,240.0,58.0,44838.0,0.418690213,0.581309787,0.023546726,0.149742458,0.1401766,0.079838116,0.025386313,0.05334805,0.184326711,0.157836645,0.164091244,0.021707138,,10.0,5.0,6130.0,1247.0,Los Angeles,0.964177573744872,0.2173276030474702,0.3430113303379566,0.0066907599140457,0.002832584489158,0.0015628052353975,0.3927524907208439,0.0358224262551279
90061,26872,29.2,18.5,15.9,31.3,4.2,10.0,5.4,6.0,25.7,16.7,13.7,35.7,4.2,20205,7983,5147,5675,1400,21134,197.0,41.0,42500.0,0.474050016,0.525949984,0.05140197,0.128829707,0.152322183,0.091241745,0.050254412,0.043390711,0.119605933,0.18406409,0.118544982,0.060344268,,5.0,1.0,6130.0,1247.0,Los Angeles,0.9635680261982732,0.2156147662994939,0.3731021137243227,0.0063262875855909,0.0035724918130395,0.0016373920809764,0.3633149746948496,0.0364319738017267
90062,32821,26.2,18.5,16.1,30.9,4.4,9.5,5.1,5.5,26.6,14.9,13.4,34.2,4.0,27601,9234,7195,7841,3331,28589,215.0,60.0,49443.0,0.475226922,0.524773078,0.039787608,0.096975568,0.162451118,0.116385032,0.059627597,0.044200481,0.094141284,0.178416389,0.127291644,0.080723281,2.0,3.0,1.0,6130.0,1247.0,Los Angeles,0.9551201974345692,0.2119070107553091,0.378416257883672,0.0083787818774565,0.0117912312239115,0.0008531123366137,0.3437738033576064,0.0448798025654306
90063,55758,33.9,15.5,16.7,25.4,4.0,8.2,5.1,4.6,27.0,13.4,13.0,32.3,2.9,39453,16829,9267,9638,3719,41016,274.0,55.0,48559.0,0.478923043,0.521076957,0.034163047,0.083138434,0.168504288,0.119556744,0.07356053,0.032381111,0.081829825,0.1724858,0.14255485,0.09182537,2.0,,,,,Los Angeles,0.9665877542236092,0.4853832633882133,0.0071379891674737,0.0116754546432798,0.0120700168585673,0.0004483661537357,0.449872664012339,0.0334122457763908
90064,25403,8.3,17.8,18.0,24.0,6.6,6.9,4.0,3.5,28.2,7.7,7.1,20.9,2.2,20882,1181,1876,4193,13632,21389,181.0,43.0,102117.0,0.492978881,0.507021119,0.035809559,0.09610967,0.180363097,0.116061504,0.06463505,0.036420897,0.100778066,0.16928492,0.117450908,0.083086328,11.0,7.0,1.0,6130.0,1247.0,Los Angeles,0.948943038223832,0.6968861945439515,0.0263748376176042,0.0026768491910404,0.1678935558792268,0.0010235011612801,0.0540880998307286,0.0510569617761681
90065,45527,21.0,16.2,16.7,25.3,4.8,7.3,4.5,4.1,28.2,11.2,10.8,26.6,2.6,37227,8224,7214,9333,12456,38073,218.0,52.0,67479.0,0.494927676,0.505072324,0.029739634,0.078379942,0.154831244,0.131726133,0.100250723,0.028698168,0.057704918,0.144956606,0.152979749,0.120732883,,16.0,3.0,6130.0,1247.0,Los Angeles,0.9490412282821185,0.4871834296131965,0.0201418938212489,0.0081270454894897,0.1542161794100204,0.0007907395611395,0.2785819403870231,0.0509587717178817
90066,55277,12.4,16.5,18.8,23.5,5.5,7.3,4.0,3.8,26.9,9.9,7.7,23.3,2.3,49572,5754,5878,11915,26025,50553,365.0,90.0,83899.0,0.499730957,0.500269043,0.030477174,0.070919696,0.172897699,0.140052948,0.08538344,0.032112955,0.065237511,0.168205592,0.129936936,0.104776049,2.0,8.0,0.0,6130.0,1247.0,Los Angeles,0.9476454945094704,0.6245273802847477,0.0383522984242994,0.0080865459413499,0.1443457495884364,0.0026412431933715,0.1296922770772654,0.0523545054905295
90067,2424,6.0,29.7,11.5,37.0,12.8,6.6,8.3,5.4,37.8,5.6,10.4,19.7,4.1,2237,25,150,517,1545,2243,48.0,17.0,118393.0,0.503743641,0.496256359,0.024219582,0.059543327,0.188601754,0.136461203,0.094917775,0.029391384,0.049013808,0.177446888,0.135092197,0.105312083,8.0,6.0,5.0,6130.0,1247.0,Los Angeles,0.976072607260726,0.8568481848184818,0.0094884488448844,0.0008250825082508,0.1035478547854785,0.0008250825082508,0.0045379537953795,0.0239273927392739
90068,22286,7.8,16.2,21.6,22.2,5.6,7.3,3.6,3.4,25.8,9.3,6.1,23.2,2.0,18799,688,1566,4514,12031,18913,134.0,37.0,88535.0,0.460049423,0.539950577,0.026359143,0.02553542,0.059719934,0.083607908,0.264827018,0.014827018,0.011943987,0.099670511,0.105024712,0.308484349,,15.0,0.0,6130.0,1247.0,Los Angeles,0.9572377277214394,0.8097011576774656,0.0456789015525442,0.0029615004935834,0.0670376020820245,0.0007179395135959,0.0311406264022256,0.0427622722785605
90069,20483,7.6,16.6,22.0,23.0,6.0,6.9,3.9,3.5,26.5,9.0,6.1,23.0,2.1,19142,245,2178,4141,12578,19254,146.0,35.0,93380.0,0.512089892,0.487910108,0.019059359,0.026597762,0.170965295,0.201687844,0.093779632,0.015740565,0.047316518,0.167741324,0.158970226,0.098141475,17.0,4.0,4.0,6130.0,1247.0,Los Angeles,0.9661670653712836,0.8534882585558756,0.0298784357760093,0.0020504808865888,0.0544353854415857,0.0012693453107454,0.0250451594004784,0.0338329346287165
90071,15,,,,,,,,,,,,,,126,5,9,61,51,126,0.0,0.0,61875.0,0.586900643,0.413099357,0.00899654,0.017103312,0.225753831,0.203707365,0.131339595,0.005536332,0.022145329,0.179485912,0.104794859,0.101136925,2.0,1.0,0.0,6130.0,1247.0,Los Angeles,1.0,0.6,0.3333333333333333,0.0,0.0666666666666666,0.0,0.0,0.0
90073,539,20.5,36.7,11.7,59.4,7.9,8.8,19.2,16.2,42.9,25.4,29.5,43.8,11.0,953,224,287,349,93,953,19.0,,76437.11,0.674603175,0.325396825,0.0,0.0,0.420634921,0.253968254,0.0,0.0,0.0,0.0,0.26984127,0.055555556,1.0,,,,,Los Angeles,0.9888682745825604,0.4768089053803339,0.4452690166975881,0.0111317254174397,0.0185528756957328,0.0037105751391465,0.0333951762523191,0.0111317254174397
90077,9377,5.7,22.2,16.7,28.3,8.7,7.0,5.2,4.1,33.4,6.9,7.8,21.1,2.7,6533,257,564,829,4883,6681,72.0,19.0,209531.0,0.900314795,0.099685205,0.0,0.0,0.227701994,0.314795383,0.357817419,0.0,0.0,0.054564533,0.0409234,0.004197272,,1.0,0.0,6130.0,1247.0,Los Angeles,0.9583022288578436,0.8455796096832676,0.0151434360669723,0.0008531513277167,0.0823291031246667,0.0004265756638583,0.0139703529913618,0.0416977711421563
90079,0,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,76437.11,0.488427583,0.511572417,0.03614889,0.083989501,0.072774994,0.134216178,0.16129802,0.032927702,0.06752565,0.098425197,0.149009783,0.163684085,,,,,,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90089,3217,17.4,5.0,17.9,11.2,0.6,11.5,1.2,3.2,9.2,13.6,2.3,19.8,0.8,3678,6,511,3088,73,3786,0.0,0.0,76437.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,6130.0,1247.0,Los Angeles,0.927883120920112,0.5029530618588747,0.0456947466583773,0.0006216972334473,0.3481504507304943,0.0006216972334473,0.0298414672054709,0.072116879079888
90090,0,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,76437.11,0.480454305,0.519545695,0.0,0.017432647,0.463021659,0.0,0.0,0.0,0.011093502,0.507131537,0.001320655,0.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90094,5464,7.2,11.5,21.5,17.0,4.0,7.0,2.1,2.1,20.7,7.3,4.4,19.9,1.3,7662,56,91,1547,5968,7662,40.0,13.0,155417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,Los Angeles,0.9359443631039532,0.5717423133235725,0.1136530014641288,0.0025622254758418,0.220900439238653,0.0023792093704245,0.0247071742313323,0.0640556368960468
90095,3,,,,,,,,,,,,,,0,0,0,0,0,0,,,76437.11,0.467284013,0.532715987,0.045893966,0.042739391,0.191309657,0.136867813,0.050473186,0.059326346,0.072351684,0.206471965,0.139106543,0.055459448,7.0,2.0,1.0,6130.0,1247.0,Los Angeles,1.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0
90201,101279,35.8,15.1,16.8,24.9,3.5,8.6,4.8,5.0,26.0,15.4,12.6,34.0,2.8,71934,31126,20125,16346,4337,75479,387.0,92.0,44046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15.0,8.0,6130.0,1247.0,Los Angeles,0.9616702376603244,0.5092961028446173,0.0103377797964039,0.0102390426445758,0.0064870308751073,0.000681286347614,0.4246289951520058,0.0383297623396755
90210,21741,6.6,23.3,16.6,29.4,8.9,7.4,5.7,4.8,32.8,8.1,8.3,22.0,3.0,15404,748,1953,2860,9843,15940,191.0,47.0,147270.0,0.50453587,0.49546413,0.040023537,0.111871721,0.177953219,0.120747315,0.053940077,0.036934242,0.10569313,0.164634924,0.124081793,0.064120041,5.0,24.0,21.0,6130.0,1247.0,Los Angeles,0.9562117657881424,0.8667954555908192,0.0173865047605905,0.0008739248424635,0.0580010119129754,0.0004139643990616,0.0127409042822317,0.0437882342118577
90211,8434,7.4,19.5,18.3,25.0,7.1,7.6,4.5,4.1,29.1,8.6,7.1,21.7,2.5,6530,284,769,1471,4006,6866,55.0,17.0,86437.0,0.485658072,0.514341928,0.017810914,0.097235166,0.080666874,0.13482448,0.155120638,0.016257637,0.071140106,0.090245418,0.151392772,0.185305996,2.0,41.0,28.0,6130.0,1247.0,Los Angeles,0.9434432060706665,0.7767370168366137,0.0241878112402181,0.0015413801280531,0.1220061655205122,0.0001185677021579,0.0188522646431112,0.0565567939293336
90212,11555,6.8,19.8,18.3,25.2,7.2,7.6,4.5,4.0,29.5,8.4,7.0,22.1,2.4,10598,169,1075,2832,6522,10854,64.0,19.0,95080.0,0.458660681,0.541339319,0.011223345,0.089537349,0.140915326,0.115101634,0.101883028,0.01858087,0.066342437,0.159745604,0.173088914,0.123581494,3.0,8.0,8.0,6130.0,1247.0,Los Angeles,0.9510168758113372,0.80951968844656,0.0266551276503678,0.0019904803115534,0.1000432713111207,0.0003461704889658,0.0124621376027693,0.0489831241886629
90220,49328,26.3,19.2,15.8,32.2,4.5,9.9,5.4,5.9,26.8,15.8,13.8,35.3,4.2,37449,12061,10785,11065,3538,39218,351.0,96.0,57074.0,0.487306595,0.512693405,0.043488058,0.085924591,0.125431876,0.113639778,0.118822292,0.010440138,0.064143007,0.159230885,0.153222172,0.125657203,,7.0,4.0,6130.0,1247.0,Los Angeles,0.9656584495621148,0.2297478105741161,0.3977659746999675,0.0074197210509244,0.0055951994810249,0.0088185209211806,0.3163112228349011,0.0343415504378851
90221,53704,31.0,16.2,17.0,27.6,3.7,9.4,4.6,5.2,25.2,15.7,12.5,34.5,3.4,36920,14306,11131,9403,2080,38836,290.0,80.0,51377.0,0.468315126,0.531684874,0.033095405,0.105382737,0.154325312,0.113751254,0.061760418,0.047598311,0.104890471,0.15729784,0.131965087,0.089933165,,10.0,9.0,6130.0,1247.0,Los Angeles,0.9644346789810816,0.2922314911366006,0.223987040071503,0.0073737524206763,0.0027558468642931,0.0073178906599136,0.4307686578280947,0.0355653210189185
90222,31869,29.6,17.5,16.2,29.6,4.1,9.5,5.1,5.4,25.5,15.4,13.1,34.5,3.8,22815,8040,7360,5585,1830,23764,199.0,38.0,49894.0,0.509073673,0.490926327,0.038364804,0.116545426,0.173018883,0.126006036,0.055138523,0.027685343,0.103118712,0.160017799,0.125986689,0.074117784,,5.0,3.0,6130.0,1247.0,Los Angeles,0.970629765602937,0.290564498415388,0.305218237158367,0.0063698264771407,0.0028240609997175,0.0019454642442498,0.3637076783080736,0.0293702343970629
90230,31766,12.6,17.9,17.2,25.7,6.1,7.4,4.2,3.9,28.3,9.1,8.8,23.9,2.5,25969,3186,3711,6429,12643,26640,214.0,49.0,85524.0,0.495271084,0.504728916,0.054668675,0.105180723,0.174518072,0.106837349,0.054066265,0.045481928,0.10746988,0.172259036,0.108554217,0.070963855,3.0,22.0,10.0,6130.0,1247.0,Los Angeles,0.9431467606875276,0.5406724170496757,0.1038531763520745,0.0060127180003777,0.1467292073285903,0.0027702575080274,0.1431089844487817,0.0568532393124724
90232,15149,10.1,16.7,18.8,23.6,5.8,7.1,3.8,3.5,26.5,8.7,7.5,22.6,2.2,12423,699,1347,3375,7002,12672,98.0,25.0,90467.0,0.472083703,0.527916297,0.026922018,0.084008933,0.138158901,0.123260012,0.099733839,0.029920152,0.064674029,0.148682963,0.15859516,0.126043993,4.0,10.0,4.0,6130.0,1247.0,Los Angeles,0.936365436662486,0.6073668228926001,0.064756749620437,0.0046867780051488,0.1514291372367813,0.0026404383127599,0.1054855105947587,0.063634563337514
90241,42399,20.9,16.3,17.8,24.3,5.0,7.4,4.4,4.1,26.7,10.6,9.8,27.5,2.5,33390,5873,8488,11647,7382,34639,256.0,67.0,72715.0,0.494150608,0.505849392,0.034377011,0.107068489,0.133040548,0.127550827,0.092113732,0.026312801,0.08382236,0.147503123,0.143527808,0.1046833,,16.0,8.0,6130.0,1247.0,Los Angeles,0.9598575438099956,0.5735984339253284,0.0320054718271657,0.0072407368098304,0.0665110026179862,0.0017689096440953,0.2787329889855893,0.0401424561900044
90240,25876,19.6,16.4,17.8,24.2,5.4,7.1,4.3,3.9,27.2,9.7,9.5,25.7,2.5,19768,3878,4833,6181,4876,20522,171.0,51.0,86383.0,0.477266576,0.522733424,0.01826793,0.065087957,0.155548038,0.147699594,0.090663058,0.017726658,0.058389716,0.175710419,0.153585927,0.117320704,,8.0,2.0,6130.0,1247.0,Los Angeles,0.9623589426495596,0.5917066007110836,0.0254676147781728,0.0068789611995671,0.0865667027361261,0.0019709383212243,0.2497681249033853,0.0376410573504405
90242,43497,22.3,15.4,18.2,23.6,4.5,7.6,4.1,4.0,26.2,11.2,9.7,28.1,2.4,32555,6627,8694,11141,6093,33743,260.0,64.0,71233.0,0.500960315,0.499039685,0.03052181,0.088279533,0.169131089,0.131875506,0.081152378,0.031030892,0.07751938,0.152169386,0.141686914,0.096633114,,11.0,4.0,6130.0,1247.0,Los Angeles,0.9570085293238614,0.5431179161781272,0.053176081109042,0.0077016805756718,0.0630848104466974,0.0021840586707129,0.2877439823436099,0.0429914706761385
90245,16654,8.3,17.3,20.3,22.8,6.0,7.3,3.7,3.6,27.4,9.1,6.5,22.9,2.1,12687,469,1716,3439,7063,13050,87.0,24.0,109577.0,0.470206586,0.529793414,0.030730313,0.085679487,0.168196936,0.120555582,0.065044269,0.026889024,0.094181852,0.181641448,0.132641589,0.0944395,3.0,1.0,0.0,6130.0,1247.0,Los Angeles,0.9425363276089828,0.7804131139666146,0.0202353788879548,0.0040831031584003,0.0875465353668788,0.0022817341179296,0.0479764621112045,0.0574636723910171
90247,47487,20.8,17.6,14.8,29.3,4.8,7.7,5.1,4.7,28.7,12.5,12.5,26.9,3.3,37897,7881,9876,12201,7939,39093,363.0,100.0,55561.0,0.493574801,0.506425199,0.03197657,0.088757396,0.141952065,0.147869225,0.083019545,0.04130058,0.079672464,0.145299145,0.152112844,0.088040165,,18.0,9.0,6130.0,1247.0,Los Angeles,0.9545770421378482,0.2532693158127487,0.1881567586918525,0.0057489418156548,0.2514372354539137,0.0075599637795607,0.2484048265841177,0.0454229578621517
90248,9947,17.3,18.5,14.2,30.0,5.7,7.0,5.1,4.3,30.7,10.4,12.1,23.9,3.2,9459,1592,2720,2735,2412,9679,98.0,28.0,61448.0,0.490071025,0.509928975,0.027664465,0.084152983,0.156979272,0.133539022,0.087735283,0.035222496,0.06822935,0.159546932,0.129832481,0.117097716,,8.0,1.0,6130.0,1247.0,Los Angeles,0.951945310143762,0.2815924399316377,0.1507992359505378,0.0058309037900874,0.3111490901779431,0.0079420930933949,0.1946315472001608,0.048054689856238
90249,26669,17.4,18.5,15.9,29.8,5.2,8.1,4.7,4.6,28.3,12.0,11.5,28.0,3.3,21114,4532,4795,7013,4774,21780,241.0,59.0,60669.0,0.47902128,0.52097872,0.021366417,0.059619195,0.13379857,0.145343327,0.118893771,0.031274231,0.072800896,0.135263203,0.135693978,0.145946412,,4.0,1.0,6130.0,1247.0,Los Angeles,0.9553414076268326,0.2949491919457047,0.3030484832577149,0.0060369717649705,0.1656230079868011,0.0045745997225242,0.1811091529491169,0.0446585923731673
90250,93193,21.2,16.3,17.3,26.6,4.3,8.6,4.2,4.5,25.7,13.4,10.5,30.6,2.9,72309,15045,17966,24292,15006,74752,525.0,136.0,56304.0,0.48609482,0.51390518,0.031934617,0.072609633,0.147716524,0.125619585,0.108214461,0.032085966,0.06447463,0.128343865,0.157062318,0.131938401,1.0,21.0,7.0,6130.0,1247.0,Los Angeles,0.952120867447126,0.3548979000568712,0.2543645981994356,0.0066099385146953,0.070477396370972,0.0119858787677186,0.2537851555374331,0.0478791325528741
90254,19506,6.4,14.3,23.4,19.1,5.3,7.0,2.8,2.7,24.2,7.6,4.8,21.0,1.6,16049,450,996,2606,11997,16331,113.0,27.0,136702.0,0.489667463,0.510332537,0.044080682,0.09204508,0.163167546,0.126885199,0.063488957,0.03592179,0.083051755,0.181319021,0.133292814,0.076747157,1.0,2.0,1.0,6130.0,1247.0,Los Angeles,0.9580641853788576,0.8678355377832462,0.0117399774428381,0.002512047575105,0.0569568337947298,0.0023582487439762,0.0166615400389623,0.0419358146211422
90255,75066,36.0,15.3,16.7,25.2,3.7,8.5,5.0,4.9,26.5,14.8,13.0,33.5,2.9,54890,25589,13692,12019,3590,57280,309.0,71.0,44962.0,0.537437945,0.462562055,0.02983776,0.064947029,0.17273146,0.173499156,0.09642254,0.027278776,0.05655356,0.158042889,0.14458263,0.076104202,1.0,19.0,14.0,6130.0,1247.0,Los Angeles,0.9630591745930248,0.5238456824660965,0.0068206644819225,0.0140942637145978,0.0064343377827511,0.0003996483094876,0.4114645778381691,0.0369408254069751
90260,34924,21.6,15.7,17.9,24.6,4.3,8.0,4.2,4.4,25.8,13.1,10.0,28.4,2.6,26698,6396,6080,8570,5652,27437,152.0,35.0,65340.0,0.499113558,0.500886442,0.034124688,0.099241525,0.176288674,0.12836748,0.06109119,0.036937309,0.098015169,0.163025367,0.125728149,0.077180448,4.0,8.0,4.0,6130.0,1247.0,Los Angeles,0.9433913641049136,0.4494330546329172,0.0917707020959798,0.0088477837590195,0.1123868972626274,0.0100503951437406,0.2709025312106288,0.0566086358950864
90262,69745,31.9,14.8,17.4,24.7,3.5,8.8,4.3,4.6,25.2,14.7,11.6,33.1,2.8,50584,19654,15418,11927,3585,52580,283.0,67.0,52313.0,0.510896718,0.489103282,0.035920407,0.081919201,0.172222701,0.142303385,0.078531025,0.028139087,0.087432165,0.160277945,0.115772246,0.097481839,,24.0,17.0,6130.0,1247.0,Los Angeles,0.9659187038497384,0.3932181518388415,0.1023872679045092,0.0066528066528066,0.0064950892537099,0.0029966305828374,0.4541687576170334,0.0340812961502616
90263,1612,8.6,2.8,28.4,5.3,0.7,9.3,0.4,1.1,7.2,5.7,0.8,12.9,0.3,1816,0,242,1539,35,1838,0.0,0.0,76437.11,0.487892707,0.512107293,0.043935012,0.104074515,0.172606896,0.113105365,0.05417092,0.036903142,0.097949983,0.195389588,0.117188386,0.064676194,1.0,,,,,Los Angeles,0.9361042183622827,0.6978908188585607,0.0607940446650124,0.0024813895781637,0.1358560794044665,0.0024813895781637,0.0366004962779156,0.0638957816377171
90265,18116,6.4,21.6,18.4,27.3,7.9,7.5,5.0,4.4,32.2,8.3,7.6,22.7,2.6,14996,489,1351,3930,9226,15486,91.0,26.0,152378.0,0.418933624,0.581066376,0.0,0.002176279,0.416757345,0.0,0.0,0.0,0.009793254,0.571273123,0.0,0.0,,1.0,0.0,6130.0,1247.0,Los Angeles,0.96776330315743,0.8912011481563259,0.017774343122102,0.0018767939942592,0.0353830867741223,0.0010487966438507,0.0204791344667697,0.0322366968425701
90266,35135,5.9,18.1,19.9,23.4,6.9,7.0,3.8,3.3,28.8,7.2,6.2,21.1,2.0,26014,750,1729,4562,18973,27331,177.0,39.0,153023.0,0.498440459,0.501559541,0.017823326,0.079258104,0.09073187,0.146206973,0.164420185,0.007073633,0.060599309,0.104433552,0.170881141,0.158571906,2.0,6.0,2.0,6130.0,1247.0,Los Angeles,0.953920592002277,0.844912480432617,0.0082538778995303,0.0016792372278354,0.0860395616906219,0.0013946207485413,0.0116408140031307,0.046079407997723
90270,27372,36.7,14.7,17.1,24.5,3.4,8.5,4.7,4.7,25.9,15.1,12.5,33.8,2.8,19599,8806,5951,3784,1058,20330,100.0,23.0,44124.0,0.483239437,0.516760563,0.030197183,0.105211268,0.081774648,0.157183099,0.108873239,0.02915493,0.102647887,0.096422535,0.162985915,0.125549296,,5.0,2.0,6130.0,1247.0,Los Angeles,0.9574017243898876,0.5200204588630718,0.0059184568171854,0.0075990062837936,0.0031784305129329,0.000730673681134,0.4199546982317697,0.0425982756101125
90272,22986,5.1,22.6,16.8,28.1,9.0,7.1,5.0,4.0,33.3,6.5,7.5,21.3,2.6,16487,426,827,2820,12414,17143,185.0,46.0,192500.0,0.495474035,0.504525965,0.03763697,0.103272621,0.171290358,0.127973027,0.055301059,0.046945432,0.093890864,0.177117309,0.119507458,0.067064903,1.0,2.0,0.0,6130.0,1247.0,Los Angeles,0.969938223266336,0.8997650743931088,0.0075263203689202,0.0013486470025232,0.0534238231967284,0.0003915426781519,0.0074828156269033,0.0300617767336639
90274,25209,5.8,22.8,14.6,29.8,9.1,6.5,5.4,4.0,35.0,6.3,8.7,19.8,2.8,19641,373,1699,3975,13594,20626,236.0,64.0,169919.0,0.481899302,0.518100698,0.036155162,0.084007582,0.077488557,0.144713117,0.139534884,0.024920246,0.092653382,0.06361829,0.17037311,0.16653567,1.0,2.0,1.0,6130.0,1247.0,Los Angeles,0.9613233369034868,0.7349359355785632,0.013764925225118,0.0018247451307072,0.1990955611091276,0.0007933674481336,0.010908802411837,0.0386766630965131
90275,41804,7.1,21.8,14.2,29.5,8.4,6.4,5.3,4.0,33.8,6.8,9.1,19.5,2.8,33283,1067,3172,7585,21459,34811,446.0,115.0,138293.0,0.486373249,0.513626751,0.021308008,0.082877778,0.070667571,0.13782371,0.173696181,0.020390248,0.091696261,0.063165875,0.154981844,0.183392522,1.0,2.0,0.0,6130.0,1247.0,Los Angeles,0.9524208209740694,0.6172375849201034,0.0243038943641756,0.0019136924696201,0.2900679360826715,0.0009807673906803,0.0179169457468184,0.0475791790259305
90277,35293,7.3,17.9,19.9,23.5,6.5,7.1,3.9,3.6,28.2,8.3,6.6,21.9,2.1,28243,979,2699,7377,17188,29028,247.0,58.0,106185.0,0.479618469,0.520381531,0.014734494,0.093081194,0.076068903,0.137830399,0.157903478,0.02031035,0.082166754,0.084539458,0.157689935,0.175675034,3.0,2.0,2.0,6130.0,1247.0,Los Angeles,0.9511801207038224,0.7948318363414841,0.0208256594792168,0.0038817895900036,0.100643187034256,0.0018417249879579,0.0291559232709035,0.0488198792961777
90278,40071,8.3,16.0,20.3,21.7,5.6,7.1,3.3,3.2,26.5,8.7,6.4,22.1,1.9,30723,1168,3764,8343,17448,31600,206.0,58.0,116783.0,0.490424096,0.509575904,0.025296465,0.069457605,0.134866626,0.153903581,0.106899819,0.027076693,0.067217963,0.128118988,0.159416545,0.127745715,1.0,3.0,1.0,6130.0,1247.0,Los Angeles,0.9363130443462854,0.7134835666691622,0.0316937436051009,0.0045419380599436,0.1354595592822739,0.0036185770257792,0.0475156597040253,0.0636869556537146
90280,94396,32.0,14.8,17.4,24.0,3.8,8.1,4.4,4.3,26.4,13.1,11.7,31.9,2.6,69065,26711,18434,17864,6056,72077,456.0,102.0,52321.0,0.510409421,0.489590579,0.041314717,0.079350094,0.138626652,0.162451555,0.088666402,0.035401968,0.080666799,0.129434562,0.149284508,0.094802743,2.0,10.0,5.0,6130.0,1247.0,Los Angeles,0.9626255349802958,0.5047353701428027,0.0094283656087122,0.0093012415780329,0.0077545658714352,0.0010487732531039,0.4303572185262087,0.0373744650197042
90290,6368,6.3,20.2,19.6,25.3,7.0,7.5,4.2,4.1,31.0,9.1,7.0,23.7,2.3,4672,155,419,1071,3027,4889,30.0,,129772.0,0.494769764,0.505230236,0.036305234,0.102037151,0.167927559,0.121056191,0.06744363,0.031899157,0.100008453,0.173823461,0.117717293,0.081781873,,,,,,Los Angeles,0.9583856783919598,0.8938442211055276,0.0131909547738693,0.0048680904522613,0.0315640703517587,0.0003140703517587,0.0146042713567839,0.0416143216080402
90291,28341,9.1,15.2,21.7,21.2,5.0,7.5,3.2,3.3,24.7,9.7,6.1,24.1,1.9,23398,1320,2430,4519,15129,23752,125.0,28.0,99652.0,0.489878543,0.510121457,0.005104735,0.079739482,0.117584932,0.177961626,0.109487766,0.025523675,0.067241683,0.111424045,0.176905474,0.12902658,1.0,6.0,5.0,6130.0,1247.0,Los Angeles,0.9543770509156346,0.7698034649447797,0.0526092939557531,0.0069510603013302,0.0441409971419498,0.0017642285028756,0.079108006068946,0.0456229490843654
